region_id,estimation_id,instruction_name,count_per_iteration,count_total,impact
31,0,IDIV,14.14285714285714,,
31,0,Send,511.0,,
31,0,FMA,0,,
31,0,Mul,0,,
31,0,Sub,0,,
31,0,ABS,0,,
31,0,DIV,0,,
31,0,MIN,0,,
31,0,MAX,0,,
31,0,SQRT,0,,
31,0,SAD,0,,
31,0,SCALE,0,,
31,0,SIGN,0,,
31,0,RECCP,0,,
31,0,Mov,0,,
27,0,Send,66.0,,
27,0,Add,0.21428571428571427,,
27,0,FMA,0,,
27,0,Mul,0,,
27,0,Sub,0,,
27,0,ABS,0,,
27,0,DIV,0,,
27,0,MIN,0,,
27,0,MAX,0,,
27,0,SQRT,0,,
27,0,SAD,0,,
27,0,SCALE,0,,
27,0,SIGN,0,,
27,0,RECCP,0,,
27,0,Mov,0,,
69,0,Add,2878.6957830421693,,
69,0,Send,16339.77371226288,,
69,0,Mul,5757.644743552564,,
69,0,Sub,1920.4216457835423,,
69,0,FDIV,959.2741272587274,,
69,0,FCOM,959.2741272587274,,
69,0,SQRT,959.2741272587274,,
69,0,EXP,959.2741272587274,,
69,0,FMA,0,,
69,0,ABS,0,,
69,0,DIV,0,,
69,0,MIN,0,,
69,0,MAX,0,,
69,0,SAD,0,,
69,0,SCALE,0,,
69,0,SIGN,0,,
69,0,RECCP,0,,
69,0,Mov,0,,
246,0,Send,16328.773822261779,,
246,0,Mul,5757.644743552564,,
246,0,Sub,1920.4216457835423,,
246,0,Add,2877.6957930420695,,
246,0,FDIV,959.2741272587274,,
246,0,FCOM,959.2741272587274,,
246,0,SQRT,959.2741272587274,,
246,0,EXP,959.2741272587274,,
246,0,FMA,0,,
246,0,ABS,0,,
246,0,DIV,0,,
246,0,MIN,0,,
246,0,MAX,0,,
246,0,SAD,0,,
246,0,SCALE,0,,
